Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
11/14/2020,1400,16,104,168,320,277,239,173,126,76,21,0,713,686,1,437,56,243,415,62,187,0,0,0,2,1,5,6,2,0,7,9,0,6,0,7,3,0,0,3,4,6,14,20,17,28,12,0,48,56,0,34,2,34,27,6,1
09/30/2021,463,7,28,117,105,92,48,46,29,19,7,0,239,222,2,73,12,136,155,42,45,0,0,0,0,3,0,1,3,0,4,3,0,1,0,6,0,0,0,1,0,2,5,4,5,7,4,0,18,10,0,2,0,16,10,0,0
06/11/2020,201,10,28,19,62,27,28,33,19,9,4,0,108,89,4,100,3,41,32,8,17,0,0,0,1,1,2,2,4,0,4,6,0,3,1,4,2,0,0,0,4,4,2,5,6,3,4,0,9,19,0,13,0,9,6,0,0
05/17/2020,326,41,97,17,53,58,37,65,44,22,30,0,158,167,1,156,7,88,33,14,28,0,0,1,1,3,14,9,13,0,16,25,0,18,2,13,7,1,0,0,3,5,11,22,26,17,13,0,45,52,0,39,3,29,17,3,6
02/25/2022,189,5,15,41,46,35,18,20,15,8,5,1,95,94,0,31,8,33,64,15,38,0,0,0,0,1,1,0,3,0,3,2,0,2,0,0,3,0,0,0,2,2,1,3,1,3,2,1,7,8,0,3,0,5,6,0,1
10/19/2020,1165,3,51,151,274,250,162,169,96,43,20,0,596,568,1,469,34,212,303,38,109,0,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,0,0,2,2,1,7,14,8,10,7,0,26,25,0,13,1,17,17,1,2
02/16/2022,369,3,18,98,87,62,48,28,24,12,9,1,186,179,4,74,30,48,115,28,74,0,0,0,0,0,1,2,0,0,1,2,0,0,0,3,0,0,0,1,0,0,5,3,2,4,3,0,10,8,0,6,2,8,2,0,0
09/23/2020,391,6,25,49,118,89,59,38,27,6,5,0,189,196,6,167,9,49,115,22,29,0,0,0,1,0,1,2,2,0,2,4,0,0,0,4,2,0,0,1,4,5,4,4,3,2,2,0,17,8,0,12,0,3,8,2,0
09/19/2020,170,2,19,11,49,41,23,24,16,2,4,0,89,81,0,67,4,20,52,13,14,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,2,1,1,1,4,4,3,3,0,12,7,0,9,0,7,2,1,0
03/31/2022,306,0,11,52,81,79,38,23,17,12,4,0,170,134,2,38,28,24,134,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,3,1,0,5,6,0,1,0,5,5,0,0
01/19/2021,1083,19,67,140,265,205,168,124,91,58,32,0,549,534,0,437,46,205,285,45,65,0,0,0,0,3,5,5,6,0,5,14,0,5,2,8,4,0,0,3,3,5,6,16,9,12,13,0,31,36,0,22,3,30,10,1,1
04/15/2020,630,31,149,21,91,107,111,124,86,46,44,0,306,324,0,259,26,194,76,34,41,0,1,1,3,2,5,5,14,0,8,23,0,9,3,15,4,0,0,1,6,13,17,32,35,31,14,0,67,82,0,52,1,71,23,2,0
09/02/2020,406,3,21,42,127,81,67,46,25,12,6,0,224,181,1,176,13,67,107,15,28,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,2,4,4,2,4,1,4,0,10,11,0,10,0,6,5,0,0
06/29/2020,279,7,31,22,89,55,36,40,17,9,11,0,137,140,2,112,4,67,63,7,26,0,0,0,0,0,2,2,3,0,4,3,0,3,0,2,2,0,0,1,4,3,4,5,7,1,6,0,12,19,0,14,0,11,5,0,1
08/29/2020,234,4,25,24,73,37,41,25,22,12,0,0,128,106,0,108,6,28,65,7,20,0,0,0,0,1,1,1,1,0,2,2,0,1,1,0,2,0,0,2,2,4,2,3,5,7,0,0,11,14,0,12,0,8,5,0,0
08/26/2021,592,3,44,99,138,134,77,54,38,35,17,0,317,275,0,114,28,178,163,16,93,0,0,0,0,1,0,0,2,0,2,1,0,1,0,2,0,0,0,2,1,5,5,7,8,11,5,0,25,19,0,5,1,22,14,0,2
03/23/2021,568,5,42,66,192,124,74,66,28,11,7,0,282,286,0,139,30,96,226,17,60,0,0,0,0,0,2,3,0,0,2,3,0,2,1,2,0,0,0,1,2,7,7,3,16,3,3,0,19,23,0,8,0,22,11,1,0
03/21/2022,278,1,15,68,52,67,29,27,24,8,3,0,150,126,2,34,27,25,124,20,48,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,1,3,2,3,0,0,9,6,0,3,0,6,5,1,0
09/21/2020,420,2,26,51,123,85,56,46,34,18,7,0,215,203,2,222,7,45,103,15,28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,6,3,3,0,15,11,0,13,0,10,2,1,0
12/06/2021,1214,6,78,325,235,233,176,115,76,25,17,12,657,551,6,202,40,330,317,126,199,0,0,0,2,1,1,1,1,0,2,4,0,2,0,3,1,0,0,3,4,7,13,10,17,11,13,0,37,41,0,14,3,38,21,0,2
03/07/2022,172,3,10,34,39,26,24,14,20,8,7,0,91,78,3,29,13,36,48,10,36,0,0,0,0,0,1,0,2,0,2,1,0,0,0,2,1,0,0,1,1,1,0,0,2,2,3,0,4,6,0,3,0,4,3,0,0
07/03/2020,174,5,29,14,52,36,25,18,16,9,4,0,106,67,1,50,2,48,42,9,23,0,0,0,0,0,2,1,2,0,3,2,0,1,0,4,0,0,0,4,2,2,6,3,4,5,3,0,12,17,0,5,0,15,5,2,2
01/02/2022,4192,19,217,941,954,802,600,466,248,113,67,1,2288,1866,38,869,199,781,1151,385,807,1,1,0,1,1,6,5,4,0,10,9,0,4,0,9,5,0,1,10,17,27,16,33,45,34,35,0,105,112,0,47,5,105,48,11,1
07/10/2020,344,6,29,35,120,73,51,24,18,18,5,0,168,175,1,106,7,110,75,11,35,0,0,0,0,2,1,2,1,0,1,5,0,3,0,2,1,0,0,0,3,3,0,5,3,11,4,0,14,15,0,6,0,17,6,0,0
05/01/2020,1173,39,140,59,224,221,204,195,134,68,68,0,636,537,0,634,31,230,133,37,108,0,1,0,1,4,12,8,13,0,14,25,0,12,1,15,10,0,1,0,14,13,16,23,24,30,20,0,76,64,0,49,3,62,22,3,1
09/21/2021,469,6,33,120,98,82,65,48,30,18,8,0,247,221,1,90,15,144,142,28,50,0,0,0,1,1,1,1,2,0,0,6,0,0,0,4,2,0,0,0,3,2,6,4,9,4,5,0,16,17,0,7,0,21,5,0,0
01/21/2021,817,10,64,97,192,160,121,118,75,36,18,0,416,400,1,312,27,184,186,40,68,0,0,1,1,0,2,2,4,0,5,5,0,3,0,5,2,0,0,3,3,5,6,11,16,17,3,0,30,34,0,19,2,33,8,2,0
05/26/2020,750,23,76,61,159,127,137,128,76,40,22,0,393,352,5,409,19,140,73,31,78,0,0,0,0,2,8,9,4,0,8,15,0,7,1,12,3,0,0,2,3,6,8,27,13,9,8,0,41,35,0,29,1,29,13,1,3
04/24/2020,1074,54,167,30,177,172,186,188,158,74,89,0,516,558,0,472,32,263,164,46,97,0,1,2,0,6,12,15,18,0,19,35,0,14,2,22,16,0,0,3,4,22,16,34,40,25,23,0,76,91,0,70,4,61,25,7,0
08/24/2020,554,3,24,91,134,111,96,66,31,18,7,0,292,258,4,297,10,69,131,20,27,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,1,0,0,3,3,4,2,4,3,2,3,0,8,16,0,8,1,7,6,2,0
05/22/2020,724,36,92,64,154,135,125,112,74,35,25,0,370,349,5,386,11,164,85,21,57,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,18,14,0,40,52,0,38,4,38,10,0,2
01/31/2021,171,16,38,13,37,32,33,23,18,9,6,0,76,90,5,40,13,34,52,11,21,0,0,0,0,3,6,4,3,0,7,9,0,11,0,4,1,0,0,0,4,2,8,9,7,3,5,0,16,22,0,9,0,19,6,4,0
01/20/2022,2001,37,113,517,381,356,237,216,147,79,68,0,1037,955,9,524,112,358,517,97,393,0,0,1,0,2,10,5,19,0,24,13,0,2,1,25,9,0,0,5,6,9,11,17,22,22,20,1,59,54,0,28,4,49,27,4,1
08/27/2020,382,2,24,40,132,75,59,32,24,12,8,0,209,172,1,191,6,66,86,17,16,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,3,4,2,4,5,2,0,18,6,0,11,0,6,5,2,0
05/28/2021,139,4,22,31,33,18,22,17,8,6,4,0,89,50,0,39,4,60,20,5,11,0,0,0,0,0,2,1,1,0,3,1,0,0,0,4,0,0,0,1,2,1,6,7,1,3,1,0,9,13,0,3,0,15,3,1,0
10/01/2020,364,4,25,50,123,69,41,49,15,15,2,0,176,187,1,163,7,35,109,19,31,0,0,0,0,2,1,1,0,0,1,3,0,2,1,1,0,0,0,1,3,4,2,3,6,4,2,0,13,12,0,11,2,9,1,0,2
09/08/2020,369,1,21,36,120,80,55,40,23,10,5,0,181,188,0,192,11,45,98,5,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,4,2,4,4,4,0,7,14,0,11,0,5,4,0,1
04/20/2022,717,0,11,97,190,177,100,75,36,26,16,0,417,294,6,113,67,90,293,33,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,3,0,7,4,0,0,1,5,5,0,0
08/23/2021,644,2,53,124,141,141,80,66,54,26,12,0,336,307,1,160,19,170,175,26,94,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,5,6,4,10,13,9,4,0,30,23,0,14,0,26,11,0,2
02/11/2021,438,10,41,64,102,82,58,61,44,19,8,0,212,226,0,135,21,79,142,21,40,0,0,0,2,2,3,0,3,0,2,8,0,5,0,3,2,0,0,3,5,3,2,5,13,6,4,0,22,19,0,12,2,17,9,0,1
08/10/2020,375,1,29,41,107,68,63,49,24,18,5,0,186,189,0,192,11,61,81,13,17,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,5,1,3,5,4,6,3,0,14,15,0,4,2,7,13,1,2
05/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,519,494,4,581,16,186,114,25,95,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,77,0,52,3,43,22,7,1
05/12/2020,941,46,124,64,176,177,182,163,92,49,38,0,493,446,2,502,13,188,126,19,93,0,0,4,2,4,10,7,19,0,12,34,0,21,2,19,4,0,0,1,11,15,9,27,25,17,19,0,62,62,0,52,3,48,16,2,3
03/07/2021,173,4,14,16,42,39,33,24,11,5,3,0,83,90,0,48,16,28,63,10,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,1,3,0,3,4,0,7,7,0,9,1,2,2,0,0
09/02/2021,496,6,40,84,139,121,65,44,23,13,7,0,247,249,0,100,21,121,138,28,88,0,0,0,2,1,0,2,1,0,5,1,0,1,0,4,1,0,0,0,3,5,5,8,9,3,7,0,19,21,0,8,1,16,10,3,2
02/28/2022,200,0,14,54,42,39,23,23,7,9,3,0,107,92,1,42,13,30,69,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,3,2,0,6,8,0,3,0,5,6,0,0
03/09/2020,5,0,3,3,0,0,0,0,0,1,1,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0
03/13/2020,32,0,8,0,4,13,5,5,5,0,0,0,8,24,0,4,2,4,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,3,5,0,1,0,3,4,0,0
12/15/2021,3603,10,105,629,1197,875,424,256,128,63,31,0,1960,1633,10,488,127,978,1079,238,693,0,0,0,1,1,1,3,4,0,6,4,0,2,0,2,6,0,0,3,11,13,10,18,22,15,13,0,51,54,0,16,2,54,28,5,0
01/01/2022,1883,21,197,347,369,359,279,232,151,85,58,3,1002,865,16,441,76,509,403,122,332,0,0,0,1,3,6,6,5,0,10,11,0,4,1,12,4,0,0,13,21,23,18,28,25,38,31,0,104,92,1,54,5,105,25,3,5
03/26/2022,200,1,6,28,51,47,31,21,11,7,4,0,97,93,10,38,20,11,82,7,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,5,1,0,1,0,5,0,0,0
04/17/2022,252,0,9,56,39,62,43,20,15,14,3,0,152,97,3,38,26,34,98,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,2,0,0,5,4,0,0,0,3,5,0,1
06/28/2020,110,5,27,8,36,22,20,10,9,3,2,0,64,46,0,36,1,24,27,6,16,0,0,0,1,0,2,0,2,0,4,1,0,2,0,2,1,0,0,0,5,0,4,5,4,4,5,0,17,10,0,9,0,12,5,0,1
02/28/2021,149,4,19,16,34,34,22,17,19,5,2,0,68,80,1,32,14,30,52,5,16,0,0,0,0,0,1,2,1,0,1,3,0,1,0,3,0,0,0,0,1,4,0,0,10,1,3,0,11,8,0,3,1,9,5,0,1
10/28/2021,399,6,25,93,77,91,55,45,26,6,6,0,210,189,0,62,18,90,148,31,50,0,0,0,1,0,3,1,1,0,2,4,0,4,0,1,1,0,0,0,0,5,4,3,7,3,3,0,12,13,0,5,1,7,8,1,3
06/10/2020,233,12,29,10,57,46,31,36,26,18,9,0,129,101,3,113,4,51,35,5,25,0,0,1,2,2,1,4,2,0,5,7,0,5,1,6,0,0,0,0,1,3,2,8,3,6,6,0,17,12,0,6,1,16,5,1,0
05/17/2021,346,7,51,58,84,74,44,38,33,8,7,0,197,149,0,72,12,159,54,13,36,0,0,0,0,1,1,3,2,0,3,4,0,3,0,4,0,0,0,2,7,6,7,10,9,5,5,0,20,31,0,8,0,41,1,0,1
03/09/2021,332,5,22,42,109,61,37,40,19,12,12,0,165,166,1,80,16,63,103,29,41,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,1,1,3,4,4,3,5,1,0,13,9,0,7,1,9,3,2,0
12/02/2020,2049,35,107,214,514,409,304,299,182,77,50,0,1068,977,4,831,92,353,478,65,230,0,1,0,1,6,5,8,14,0,19,16,0,13,3,13,4,2,0,1,5,7,17,11,18,21,27,0,53,54,0,26,2,44,28,4,3
02/04/2022,592,11,37,153,130,85,75,64,49,17,19,0,322,264,6,156,45,84,164,33,110,0,0,0,0,4,0,3,4,0,6,5,0,3,0,5,3,0,0,0,3,5,1,8,4,5,11,0,21,16,0,11,0,13,11,1,1
01/24/2021,339,16,47,34,82,71,46,43,30,23,10,0,171,168,0,74,19,64,134,12,36,0,0,0,1,2,2,8,3,0,11,5,0,6,1,7,2,0,0,0,3,2,6,5,12,12,7,0,23,24,0,9,4,20,9,3,2
05/29/2021,89,7,23,17,16,17,15,15,7,1,1,0,42,47,0,26,1,38,10,5,9,0,0,0,1,2,1,1,2,0,3,4,0,0,0,5,1,1,0,1,2,2,1,5,6,3,3,0,15,8,0,4,0,13,5,0,1
04/20/2021,565,5,53,87,170,120,78,67,17,14,12,0,325,239,1,134,26,209,123,15,58,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,2,2,13,7,11,8,6,4,0,29,24,0,16,1,28,7,1,0
09/15/2021,520,4,16,118,125,109,64,49,39,10,6,0,278,242,0,108,19,158,151,37,47,0,1,0,0,0,1,0,2,0,3,1,0,1,0,2,1,0,0,0,2,2,2,3,5,1,1,0,9,7,0,2,0,7,7,0,0
04/30/2020,1274,40,168,57,230,221,230,189,150,95,102,0,628,644,2,632,24,267,174,40,137,0,0,3,0,4,8,11,14,0,17,23,0,13,1,18,8,0,0,1,11,16,12,34,40,24,30,0,76,92,0,64,8,56,31,7,2
07/10/2021,49,0,5,7,12,16,8,2,1,3,0,0,24,25,0,8,2,12,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,3,2,0,0,0,3,1,0,1
05/02/2020,719,49,166,25,142,126,154,143,74,40,15,0,343,376,0,421,9,121,71,17,80,0,0,0,1,8,14,11,15,0,20,29,0,11,3,24,10,1,0,2,9,8,28,35,32,33,19,0,66,100,0,66,3,63,27,5,2
03/11/2022,128,2,15,27,24,26,14,15,13,4,5,0,57,70,1,13,12,21,45,9,28,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,4,1,3,3,1,3,0,5,10,0,2,1,8,4,0,0
07/08/2021,76,0,5,13,30,16,5,6,3,3,0,0,43,33,0,18,1,22,21,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0
12/19/2020,852,24,79,96,171,162,160,119,75,40,29,0,449,396,7,332,49,123,215,51,82,0,0,0,0,0,6,7,11,0,11,13,0,8,1,7,8,0,0,2,8,4,5,17,17,11,15,0,42,37,0,30,3,31,12,3,0
04/24/2022,400,0,7,75,64,99,63,48,29,14,8,0,229,169,2,71,27,47,177,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,4,3,0,0,1,2,4,0,0
02/27/2022,96,7,10,19,18,18,12,12,9,6,2,0,49,46,1,17,10,13,36,3,17,0,0,0,0,0,1,1,5,0,1,6,0,1,1,2,2,1,0,0,3,1,0,3,0,1,2,0,7,3,0,2,0,5,3,0,0
04/09/2021,769,5,59,137,221,149,112,73,52,17,8,0,413,356,0,195,26,245,210,22,71,0,0,0,1,2,0,0,2,0,1,4,0,2,1,0,2,0,0,1,4,3,13,15,12,6,5,0,31,28,0,11,1,31,14,2,0
12/29/2021,9414,13,255,1903,2130,1835,1291,1022,705,339,185,4,5250,4073,91,2203,334,2348,1810,619,2100,0,1,1,0,3,2,0,6,0,8,5,0,1,0,9,3,0,0,13,30,27,14,33,52,40,46,0,134,121,0,37,5,158,47,3,5
05/01/2021,352,4,59,63,71,67,58,41,36,11,5,0,184,168,0,70,19,155,72,6,30,0,0,0,0,0,0,1,3,0,1,3,0,2,0,2,0,0,0,4,9,10,11,10,9,4,2,0,34,25,0,12,0,38,8,1,0
08/27/2021,540,3,38,95,151,108,71,52,38,14,11,0,288,252,0,124,11,154,157,13,81,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,0,0,4,3,5,5,10,4,7,0,20,18,0,8,0,18,10,1,1
08/05/2021,479,2,30,76,149,130,56,34,21,8,5,0,233,244,2,89,16,106,168,23,77,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,1,3,5,2,5,6,3,5,0,15,15,0,4,2,16,6,2,0
12/20/2021,5848,13,136,822,1719,1447,838,535,296,128,61,2,3122,2690,36,804,183,1592,1709,483,1077,0,0,0,0,2,4,5,2,0,5,8,0,2,1,5,5,0,0,2,12,11,10,38,30,21,12,0,61,75,0,31,3,67,27,5,3
05/12/2021,342,6,35,69,74,71,44,43,20,19,2,0,196,146,0,83,17,156,46,8,32,0,0,0,1,0,1,3,1,0,4,2,0,0,0,6,0,0,0,0,3,6,6,8,9,1,2,0,22,13,0,10,1,18,4,1,1
10/06/2021,376,5,32,89,87,76,42,36,29,10,7,0,184,192,0,67,12,102,123,22,50,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,1,4,5,4,6,8,4,0,18,14,0,2,1,18,10,0,1
09/25/2021,229,3,26,45,51,43,31,22,23,8,6,0,120,109,0,49,11,61,68,18,22,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,1,0,2,6,3,3,3,5,1,3,0,18,8,0,5,1,14,5,1,0
10/10/2020,442,5,31,40,115,107,67,59,35,9,10,0,230,212,0,169,10,56,144,18,45,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,3,1,4,5,2,8,8,0,14,17,0,8,0,10,12,1,0
03/01/2020,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0
08/17/2021,559,3,38,80,156,128,79,57,36,15,8,0,272,284,3,119,21,165,162,26,66,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,0,0,0,4,6,1,9,7,5,6,0,24,14,0,8,0,21,8,1,0
05/19/2020,888,27,98,78,211,170,148,129,85,39,28,0,450,433,5,482,15,163,90,30,108,0,1,1,3,6,5,6,5,0,8,19,0,11,2,11,3,0,0,5,4,13,15,19,17,14,11,0,51,47,0,45,2,33,12,3,3
04/18/2020,534,39,161,13,89,101,95,90,81,44,21,0,246,288,0,221,19,165,65,19,45,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,17,19,37,38,27,15,0,60,101,0,55,3,72,22,8,1
01/26/2021,644,12,55,77,156,122,114,88,46,29,12,0,315,328,1,215,26,140,174,36,53,0,1,0,0,0,1,4,6,0,5,7,0,2,0,7,2,1,0,1,5,5,3,10,12,9,10,0,28,27,0,15,1,24,11,4,0
01/07/2022,4866,34,226,901,1033,854,700,620,414,220,123,1,2673,2160,33,1057,235,955,1165,303,1151,0,0,0,0,2,9,8,15,0,17,17,0,6,0,16,10,2,0,7,17,20,19,31,50,46,36,0,110,115,1,47,6,108,57,5,3
12/11/2021,881,10,76,167,219,178,131,82,61,33,10,0,467,411,3,128,30,215,259,82,167,0,0,0,4,2,1,2,1,0,2,8,0,3,0,3,4,0,0,4,9,7,12,11,14,9,10,0,32,44,0,19,1,32,20,2,2
09/28/2020,419,2,28,56,101,76,69,53,39,14,11,0,216,201,2,198,5,61,98,13,44,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,4,1,3,4,6,5,5,0,14,14,0,7,1,12,6,2,0
04/28/2022,340,0,,62,76,64,55,32,24,19,8,0,198,139,3,70,35,52,121,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
11/03/2021,521,8,33,144,97,105,59,55,32,17,12,0,281,236,4,65,11,165,162,38,80,0,0,2,1,0,0,1,4,0,5,3,0,3,1,3,1,0,0,0,3,7,1,5,6,7,4,0,22,11,0,4,0,15,10,3,1
12/16/2020,1384,25,83,175,323,252,219,204,109,55,47,0,686,691,7,528,50,305,316,52,133,0,0,2,1,0,6,7,9,0,13,12,0,4,1,10,10,0,0,2,6,3,9,19,16,15,13,0,43,40,0,26,2,35,17,2,1
04/25/2021,275,11,52,40,70,71,28,36,21,8,1,0,141,134,0,59,12,115,50,12,27,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,12,10,5,2,0,32,20,0,10,1,27,8,2,4
11/25/2020,1832,17,110,260,430,354,257,237,165,84,45,0,967,858,7,655,54,361,419,76,267,0,0,1,1,0,3,6,6,0,4,13,0,8,0,4,5,0,0,2,7,8,11,19,26,17,20,0,57,53,0,38,5,33,27,5,2
03/08/2020,3,0,7,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,3,4,0,2,0,4,1,0,0
02/22/2021,388,8,28,53,90,84,56,54,32,11,8,0,198,190,0,152,14,66,106,12,38,0,0,0,2,2,1,2,1,0,4,4,0,4,0,4,0,0,0,0,1,2,4,4,9,1,7,0,11,17,0,10,0,10,7,1,0
06/15/2020,235,20,31,36,57,42,34,30,25,9,2,0,132,102,1,108,5,57,26,10,29,0,0,0,1,1,2,5,11,0,9,11,0,5,2,4,8,0,1,4,6,3,2,5,8,0,3,0,21,10,0,12,1,11,6,0,1
07/02/2021,55,1,6,5,11,10,13,6,7,3,0,0,33,22,0,10,2,14,19,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,0,0,0,6,0,0,0
03/19/2021,440,2,31,64,145,105,49,37,21,13,6,0,220,220,0,124,29,92,144,15,36,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,3,3,4,4,7,5,4,0,16,15,0,10,0,16,5,0,0
06/30/2020,264,3,26,25,91,59,39,24,15,5,6,0,134,129,1,112,3,55,62,4,28,0,0,0,0,0,1,2,0,0,2,1,0,1,0,1,1,0,0,2,4,3,3,3,5,2,4,0,13,13,0,11,1,9,5,0,0
03/15/2020,40,0,21,0,3,8,9,8,5,4,3,0,13,27,0,6,4,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,4,2,0,7,14,0,4,2,11,4,0,0
07/26/2021,326,2,25,61,91,77,34,33,19,6,5,0,178,148,0,52,10,94,100,15,55,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,1,6,2,5,3,1,3,4,0,12,13,0,6,0,16,2,0,1
01/23/2021,588,9,55,71,120,135,86,80,53,30,13,0,304,284,0,213,30,110,152,29,54,0,0,0,0,1,2,2,4,0,2,7,0,2,1,4,2,0,0,0,2,6,2,2,15,18,10,0,31,24,0,17,2,26,7,2,1
08/08/2021,273,2,30,42,77,56,39,23,15,15,6,0,146,127,0,54,8,79,77,18,37,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,8,2,4,2,7,3,0,15,15,0,9,1,17,3,0,0
01/03/2021,659,20,67,74,183,132,82,77,62,31,18,0,332,326,1,165,38,125,231,25,75,0,0,0,1,0,4,7,8,0,10,10,0,9,2,5,4,0,0,1,6,1,9,7,14,17,12,0,30,37,0,20,4,28,15,0,0
06/04/2020,319,15,31,27,91,63,54,40,26,10,8,0,161,158,0,172,8,75,31,6,27,0,0,2,1,0,6,4,2,0,6,9,0,6,1,8,0,0,0,0,5,1,6,5,10,3,1,0,17,14,0,13,1,10,6,0,1
07/21/2021,217,0,11,38,60,52,26,24,9,4,4,0,120,97,0,34,10,70,72,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,2,0,8,3,0,2,0,6,3,0,0
09/09/2020,400,5,21,41,132,74,54,46,37,11,5,0,217,183,0,207,13,59,95,9,17,0,0,0,0,1,1,2,1,0,4,1,0,5,0,0,0,0,0,0,1,0,5,4,3,6,2,0,11,10,0,9,0,6,3,1,2
